"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"Forcings","NearSurfaceAirTemperature","Vimal","LPX-Bern","Overall Score","MeanState","above","score","1","0.937165","1.0"
"Forcings","NearSurfaceAirTemperature","Vimal","JULES","Benchmark Period Mean (intersection)","MeanState","above","scalar","K","266.377","1.0"
"Forcings","NearSurfaceAirTemperature","Vimal","JULES","Benchmark Period Mean (complement)","MeanState","above","scalar","K","254.471","1.0"
"Forcings","NearSurfaceAirTemperature","Vimal","JULES","Period Mean (original grids)","MeanState","above","scalar","K","267.358","1.0"
"Forcings","NearSurfaceAirTemperature","Vimal","JULES","Model Period Mean (intersection)","MeanState","above","scalar","K","267.356","1.0"
"Forcings","NearSurfaceAirTemperature","Vimal","JULES","Model Period Mean (complement)","MeanState","above","scalar","K","264.184","1.0"
"Forcings","NearSurfaceAirTemperature","Vimal","JULES","Spatial Distribution Score","MeanState","above","score","1","0.999517","1.0"
"Forcings","NearSurfaceAirTemperature","Vimal","JULES","Phase Shift","MeanState","above","scalar","months","0.0180475","1.0"
"Forcings","NearSurfaceAirTemperature","Vimal","JULES","Seasonal Cycle Score","MeanState","above","score","1","0.998786","1.0"
"Forcings","NearSurfaceAirTemperature","Vimal","JULES","Bias","MeanState","above","scalar","K","0.98079","1.0"
"Forcings","NearSurfaceAirTemperature","Vimal","JULES","Bias Score","MeanState","above","score","1","0.912489","1.0"
"Forcings","NearSurfaceAirTemperature","Vimal","JULES","RMSE","MeanState","above","scalar","K","2.17581","1.0"
"Forcings","NearSurfaceAirTemperature","Vimal","JULES","RMSE Score","MeanState","above","score","1","0.890453","1.0"
"Forcings","NearSurfaceAirTemperature","Vimal","JULES","Overall Score","MeanState","above","score","1","0.938339","1.0"
"Forcings","NearSurfaceAirTemperature","Vimal","YIBs","Benchmark Period Mean (intersection)","MeanState","above","scalar","K","266.359","1.0"
"Forcings","NearSurfaceAirTemperature","Vimal","YIBs","Benchmark Period Mean (complement)","MeanState","above","scalar","K","nan","1.0"
"Forcings","NearSurfaceAirTemperature","Vimal","YIBs","Period Mean (original grids)","MeanState","above","scalar","K","267.121","1.0"
"Forcings","NearSurfaceAirTemperature","Vimal","YIBs","Model Period Mean (intersection)","MeanState","above","scalar","K","267.41","1.0"
"Forcings","NearSurfaceAirTemperature","Vimal","YIBs","Model Period Mean (complement)","MeanState","above","scalar","K","263.806","1.0"
"Forcings","NearSurfaceAirTemperature","Vimal","YIBs","Spatial Distribution Score","MeanState","above","score","1","0.999842","1.0"
"Forcings","NearSurfaceAirTemperature","Vimal","YIBs","Phase Shift","MeanState","above","scalar","months","0.0180303","1.0"
"Forcings","NearSurfaceAirTemperature","Vimal","YIBs","Seasonal Cycle Score","MeanState","above","score","1","0.998787","1.0"
"Forcings","NearSurfaceAirTemperature","Vimal","YIBs","Bias","MeanState","above","scalar","K","1.05067","1.0"
"Forcings","NearSurfaceAirTemperature","Vimal","YIBs","Bias Score","MeanState","above","score","1","0.910525","1.0"
"Forcings","NearSurfaceAirTemperature","Vimal","YIBs","RMSE","MeanState","above","scalar","K","2.25521","1.0"
"Forcings","NearSurfaceAirTemperature","Vimal","YIBs","RMSE Score","MeanState","above","score","1","0.886606","1.0"
"Forcings","NearSurfaceAirTemperature","Vimal","YIBs","Overall Score","MeanState","above","score","1","0.936473","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEEv3","Benchmark Period Mean (intersection)","MeanState","above","scalar","W m-2","64.8017","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEEv3","Benchmark Period Mean (complement)","MeanState","above","scalar","W m-2","45.8531","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEEv3","Period Mean (original grids)","MeanState","above","scalar","W m-2","122.198","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEEv3","Model Period Mean (intersection)","MeanState","above","scalar","W m-2","126.445","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEEv3","Model Period Mean (complement)","MeanState","above","scalar","W m-2","105.425","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEEv3","Spatial Distribution Score","MeanState","above","score","1","0.992758","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEEv3","Phase Shift","MeanState","above","scalar","months","0.195516","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEEv3","Seasonal Cycle Score","MeanState","above","score","1","0.987049","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEEv3","Bias","MeanState","above","scalar","W m-2","61.6541","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEEv3","Bias Score","MeanState","above","score","1","0.418173","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEEv3","RMSE","MeanState","above","scalar","W m-2","72.0946","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEEv3","RMSE Score","MeanState","above","score","1","0.59738","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEEv3","Overall Score","MeanState","above","score","1","0.718548","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","SDGVM","Benchmark Period Mean (intersection)","MeanState","above","scalar","W m-2","64.8576","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","SDGVM","Benchmark Period Mean (complement)","MeanState","above","scalar","W m-2","54.9922","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","SDGVM","Period Mean (original grids)","MeanState","above","scalar","W m-2","10.0852","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","SDGVM","Model Period Mean (intersection)","MeanState","above","scalar","W m-2","10.4684","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","SDGVM","Model Period Mean (complement)","MeanState","above","scalar","W m-2","8.74119","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","SDGVM","Spatial Distribution Score","MeanState","above","score","1","0.0250167","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","SDGVM","Phase Shift","MeanState","above","scalar","months","0.193081","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","SDGVM","Seasonal Cycle Score","MeanState","above","score","1","0.98721","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","SDGVM","Bias","MeanState","above","scalar","W m-2","-54.3593","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","SDGVM","Bias Score","MeanState","above","score","1","0.470498","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","SDGVM","RMSE","MeanState","above","scalar","W m-2","83.586","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","SDGVM","RMSE Score","MeanState","above","score","1","0.41105","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","SDGVM","Overall Score","MeanState","above","score","1","0.460965","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","CLM5","Benchmark Period Mean (intersection)","MeanState","above","scalar","W m-2","64.7727","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","CLM5","Benchmark Period Mean (complement)","MeanState","above","scalar","W m-2","nan","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","CLM5","Period Mean (original grids)","MeanState","above","scalar","W m-2","122.195","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","CLM5","Model Period Mean (intersection)","MeanState","above","scalar","W m-2","126.405","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","CLM5","Model Period Mean (complement)","MeanState","above","scalar","W m-2","105.445","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","CLM5","Spatial Distribution Score","MeanState","above","score","1","0.992029","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","CLM5","Phase Shift","MeanState","above","scalar","months","0.196033","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","CLM5","Seasonal Cycle Score","MeanState","above","score","1","0.987014","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","CLM5","Bias","MeanState","above","scalar","W m-2","61.6274","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","CLM5","Bias Score","MeanState","above","score","1","0.418084","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","CLM5","RMSE","MeanState","above","scalar","W m-2","72.0691","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","CLM5","RMSE Score","MeanState","above","score","1","0.597278","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","CLM5","Overall Score","MeanState","above","score","1","0.718337","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ISAM","Benchmark Period Mean (intersection)","MeanState","above","scalar","W m-2","64.9207","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ISAM","Benchmark Period Mean (complement)","MeanState","above","scalar","W m-2","56.6769","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ISAM","Period Mean (original grids)","MeanState","above","scalar","W m-2","122.026","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ISAM","Model Period Mean (intersection)","MeanState","above","scalar","W m-2","126.185","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ISAM","Model Period Mean (complement)","MeanState","above","scalar","W m-2","105.265","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ISAM","Spatial Distribution Score","MeanState","above","score","1","0.992815","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ISAM","Phase Shift","MeanState","above","scalar","months","0.195638","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ISAM","Seasonal Cycle Score","MeanState","above","score","1","0.987041","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ISAM","Bias","MeanState","above","scalar","W m-2","61.2759","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ISAM","Bias Score","MeanState","above","score","1","0.420963","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ISAM","RMSE","MeanState","above","scalar","W m-2","71.7086","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ISAM","RMSE Score","MeanState","above","score","1","0.598863","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ISAM","Overall Score","MeanState","above","score","1","0.719709","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEE-CNP","Benchmark Period Mean (intersection)","MeanState","above","scalar","W m-2","64.7794","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEE-CNP","Benchmark Period Mean (complement)","MeanState","above","scalar","W m-2","nan","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEE-CNP","Period Mean (original grids)","MeanState","above","scalar","W m-2","121.579","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEE-CNP","Model Period Mean (intersection)","MeanState","above","scalar","W m-2","126.511","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEE-CNP","Model Period Mean (complement)","MeanState","above","scalar","W m-2","105.701","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEE-CNP","Spatial Distribution Score","MeanState","above","score","1","0.992968","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEE-CNP","Phase Shift","MeanState","above","scalar","months","0.193331","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEE-CNP","Seasonal Cycle Score","MeanState","above","score","1","0.987193","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEE-CNP","Bias","MeanState","above","scalar","W m-2","61.7417","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEE-CNP","Bias Score","MeanState","above","score","1","0.41765","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEE-CNP","RMSE","MeanState","above","scalar","W m-2","72.1693","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEE-CNP","RMSE Score","MeanState","above","score","1","0.597173","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEE-CNP","Overall Score","MeanState","above","score","1","0.718432","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEE","Benchmark Period Mean (intersection)","MeanState","above","scalar","W m-2","64.8017","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEE","Benchmark Period Mean (complement)","MeanState","above","scalar","W m-2","45.8531","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEE","Period Mean (original grids)","MeanState","above","scalar","W m-2","122.198","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEE","Model Period Mean (intersection)","MeanState","above","scalar","W m-2","126.445","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEE","Model Period Mean (complement)","MeanState","above","scalar","W m-2","105.425","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEE","Spatial Distribution Score","MeanState","above","score","1","0.992758","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEE","Phase Shift","MeanState","above","scalar","months","0.195516","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEE","Seasonal Cycle Score","MeanState","above","score","1","0.987049","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEE","Bias","MeanState","above","scalar","W m-2","61.6541","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEE","Bias Score","MeanState","above","score","1","0.418173","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEE","RMSE","MeanState","above","scalar","W m-2","72.0946","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEE","RMSE Score","MeanState","above","score","1","0.59738","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ORCHIDEE","Overall Score","MeanState","above","score","1","0.718548","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","CABLE-POP","Benchmark Period Mean (intersection)","MeanState","above","scalar","W m-2","65.0617","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","CABLE-POP","Benchmark Period Mean (complement)","MeanState","above","scalar","W m-2","57.3428","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","CABLE-POP","Period Mean (original grids)","MeanState","above","scalar","W m-2","122.515","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","CABLE-POP","Model Period Mean (intersection)","MeanState","above","scalar","W m-2","127.044","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","CABLE-POP","Model Period Mean (complement)","MeanState","above","scalar","W m-2","103.847","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","CABLE-POP","Spatial Distribution Score","MeanState","above","score","1","0.990086","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","CABLE-POP","Phase Shift","MeanState","above","scalar","months","0.201058","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","CABLE-POP","Seasonal Cycle Score","MeanState","above","score","1","0.986681","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","CABLE-POP","Bias","MeanState","above","scalar","W m-2","61.9954","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","CABLE-POP","Bias Score","MeanState","above","score","1","0.417944","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","CABLE-POP","RMSE","MeanState","above","scalar","W m-2","72.7987","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","CABLE-POP","RMSE Score","MeanState","above","score","1","0.597734","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","CABLE-POP","Overall Score","MeanState","above","score","1","0.718036","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ISBA-CTRIP","Benchmark Period Mean (intersection)","MeanState","above","scalar","W m-2","64.7795","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ISBA-CTRIP","Benchmark Period Mean (complement)","MeanState","above","scalar","W m-2","nan","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ISBA-CTRIP","Period Mean (original grids)","MeanState","above","scalar","W m-2","121.352","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ISBA-CTRIP","Model Period Mean (intersection)","MeanState","above","scalar","W m-2","126.056","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ISBA-CTRIP","Model Period Mean (complement)","MeanState","above","scalar","W m-2","105.014","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ISBA-CTRIP","Spatial Distribution Score","MeanState","above","score","1","0.99263","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ISBA-CTRIP","Phase Shift","MeanState","above","scalar","months","0.194472","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ISBA-CTRIP","Seasonal Cycle Score","MeanState","above","score","1","0.987118","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ISBA-CTRIP","Bias","MeanState","above","scalar","W m-2","61.2885","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ISBA-CTRIP","Bias Score","MeanState","above","score","1","0.420205","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ISBA-CTRIP","RMSE","MeanState","above","scalar","W m-2","72.1094","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ISBA-CTRIP","RMSE Score","MeanState","above","score","1","0.597246","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","ISBA-CTRIP","Overall Score","MeanState","above","score","1","0.718889","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","VISIT","Benchmark Period Mean (intersection)","MeanState","above","scalar","W m-2","64.924","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","VISIT","Benchmark Period Mean (complement)","MeanState","above","scalar","W m-2","59.6095","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","VISIT","Period Mean (original grids)","MeanState","above","scalar","W m-2","324.608","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","VISIT","Model Period Mean (intersection)","MeanState","above","scalar","W m-2","344.693","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","VISIT","Model Period Mean (complement)","MeanState","above","scalar","W m-2","243.439","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","VISIT","Spatial Distribution Score","MeanState","above","score","1","0.242914","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","VISIT","Phase Shift","MeanState","above","scalar","months","0.260727","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","VISIT","Seasonal Cycle Score","MeanState","above","score","1","0.982729","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","VISIT","Bias","MeanState","above","scalar","W m-2","279.725","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","VISIT","Bias Score","MeanState","above","score","1","0.0220277","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","VISIT","RMSE","MeanState","above","scalar","W m-2","306.518","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","VISIT","RMSE Score","MeanState","above","score","1","0.18628","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","VISIT","Overall Score","MeanState","above","score","1","0.324046","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","IBIS","Benchmark Period Mean (intersection)","MeanState","above","scalar","W m-2","65.0014","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","IBIS","Benchmark Period Mean (complement)","MeanState","above","scalar","W m-2","45.625","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","IBIS","Period Mean (original grids)","MeanState","above","scalar","W m-2","488.208","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","IBIS","Model Period Mean (intersection)","MeanState","above","scalar","W m-2","504.87","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","IBIS","Model Period Mean (complement)","MeanState","above","scalar","W m-2","420.363","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","IBIS","Spatial Distribution Score","MeanState","above","score","1","0.230046","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","IBIS","Phase Shift","MeanState","above","scalar","months","0.191412","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","IBIS","Seasonal Cycle Score","MeanState","above","score","1","0.98732","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","IBIS","Bias","MeanState","above","scalar","W m-2","439.825","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","IBIS","Bias Score","MeanState","above","score","1","0.00240224","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","IBIS","RMSE","MeanState","above","scalar","W m-2","529.087","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","IBIS","RMSE Score","MeanState","above","score","1","0.019573","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","IBIS","Overall Score","MeanState","above","score","1","0.251783","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","LPX-Bern","Benchmark Period Mean (intersection)","MeanState","above","scalar","W m-2","64.8329","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","LPX-Bern","Benchmark Period Mean (complement)","MeanState","above","scalar","W m-2","42.161","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","LPX-Bern","Period Mean (original grids)","MeanState","above","scalar","W m-2","78.8707","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","LPX-Bern","Model Period Mean (intersection)","MeanState","above","scalar","W m-2","81.8417","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","LPX-Bern","Model Period Mean (complement)","MeanState","above","scalar","W m-2","67.0524","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","LPX-Bern","Spatial Distribution Score","MeanState","above","score","1","0.922432","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","LPX-Bern","Phase Shift","MeanState","above","scalar","months","0.21672","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","LPX-Bern","Seasonal Cycle Score","MeanState","above","score","1","0.985644","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","LPX-Bern","Bias","MeanState","above","scalar","W m-2","17.0253","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","LPX-Bern","Bias Score","MeanState","above","score","1","0.783069","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","LPX-Bern","RMSE","MeanState","above","scalar","W m-2","35.1447","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","LPX-Bern","RMSE Score","MeanState","above","score","1","0.650612","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","LPX-Bern","Overall Score","MeanState","above","score","1","0.798474","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","JULES","Benchmark Period Mean (intersection)","MeanState","above","scalar","W m-2","64.7742","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","JULES","Benchmark Period Mean (complement)","MeanState","above","scalar","W m-2","nan","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","JULES","Period Mean (original grids)","MeanState","above","scalar","W m-2","122.468","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","JULES","Model Period Mean (intersection)","MeanState","above","scalar","W m-2","126.506","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","JULES","Model Period Mean (complement)","MeanState","above","scalar","W m-2","105.493","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","JULES","Spatial Distribution Score","MeanState","above","score","1","0.992478","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","JULES","Phase Shift","MeanState","above","scalar","months","0.192328","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","JULES","Seasonal Cycle Score","MeanState","above","score","1","0.98726","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","JULES","Bias","MeanState","above","scalar","W m-2","61.7504","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","JULES","Bias Score","MeanState","above","score","1","0.417552","1.0"
"RadiationandEnergyCycle","SurfaceDownwellingShortwaveRadiation","Vimal","JULES","RMSE","MeanState","above","scalar","W m-2","72.1445","1.0"
